"YEAR","MONTH_NUM","FLT_DATE","FLT_ERT_1"
"2015",10,2015-10-03,25683
"2015",10,2015-10-04,28065
"2015",10,2015-10-05,30187
"2015",10,2015-10-06,29211
"2015",10,2015-10-07,29529
"2015",10,2015-10-08,30464
"2015",10,2015-10-09,31014
"2015",10,2015-10-10,24892
"2015",10,2015-10-11,27096
"2015",10,2015-10-12,29651
"2015",10,2015-10-13,28945
"2015",10,2015-10-14,29002
"2015",10,2015-10-15,29878
"2015",10,2015-10-16,30396
"2015",10,2015-10-17,24627
"2015",10,2015-10-18,26991
"2015",10,2015-10-19,29439
"2015",10,2015-10-20,28442
"2015",10,2015-10-21,28825
"2015",10,2015-10-22,29588
"2015",10,2015-10-23,30303
"2015",10,2015-10-24,24110
"2015",10,2015-10-25,24920
"2015",10,2015-10-26,27591
"2015",10,2015-10-27,26471
"2015",10,2015-10-28,27004
"2015",10,2015-10-29,27800
"2015",10,2015-10-30,28581
"2015",10,2015-10-31,22082
"2015",11,2015-11-01,23823
"2015",11,2015-11-02,25761
"2015",11,2015-11-03,25582
"2015",11,2015-11-04,25901
"2015",11,2015-11-05,26563
"2015",11,2015-11-06,27182
"2015",11,2015-11-07,19725
"2015",11,2015-11-08,23249
"2015",11,2015-11-09,25228
"2015",11,2015-11-10,24972
"2015",11,2015-11-11,24017
"2015",11,2015-11-12,25286
"2015",11,2015-11-13,25862
"2015",11,2015-11-14,19263
"2015",11,2015-11-15,22694
"2015",11,2015-11-16,26050
"2015",11,2015-11-17,24633
"2015",11,2015-11-18,25207
"2015",11,2015-11-19,25996
"2015",11,2015-11-20,26629
"2015",11,2015-11-21,18739
"2015",11,2015-11-22,22244
"2015",11,2015-11-23,25589
"2015",11,2015-11-24,24202
"2015",11,2015-11-25,24859
"2015",11,2015-11-26,25754
"2015",11,2015-11-27,26213
"2015",11,2015-11-28,18616
"2015",11,2015-11-29,22154
"2015",11,2015-11-30,25401
"2015",12,2015-12-01,24224
"2015",12,2015-12-02,24935
"2015",12,2015-12-03,25797
"2015",12,2015-12-04,26670
"2015",12,2015-12-05,18684
"2015",12,2015-12-06,21808
"2015",12,2015-12-07,24811
"2015",12,2015-12-08,24486
"2015",12,2015-12-09,25160
"2015",12,2015-12-10,25543
"2015",12,2015-12-11,26420
"2015",12,2015-12-12,19325
"2015",12,2015-12-13,22270
"2015",12,2015-12-14,25573
"2015",12,2015-12-15,24544
"2015",12,2015-12-16,25317
"2015",12,2015-12-17,26322
"2015",12,2015-12-18,27415
"2015",12,2015-12-19,21581
"2015",12,2015-12-20,23133
"2015",12,2015-12-21,24388
"2015",12,2015-12-22,23903
"2015",12,2015-12-23,24183
"2015",12,2015-12-24,17112
"2015",12,2015-12-25,11829
"2015",12,2015-12-26,18693
"2015",12,2015-12-27,22327
"2015",12,2015-12-28,22652
"2015",12,2015-12-29,22048
"2015",12,2015-12-30,22273
"2015",12,2015-12-31,16349
"2016",1,2016-01-01,16477
"2016",1,2016-01-02,20908
"2016",1,2016-01-03,23527
"2016",1,2016-01-04,23774
"2016",1,2016-01-05,22304
"2016",1,2016-01-06,22372
"2016",1,2016-01-07,22958
"2016",1,2016-01-08,24071
"2016",1,2016-01-09,19124
"2016",1,2016-01-10,21753
"2016",1,2016-01-11,23798
"2016",1,2016-01-12,22399
"2016",1,2016-01-13,23020
"2016",1,2016-01-14,23760
"2016",1,2016-01-15,24617
"2016",1,2016-01-16,18549
"2016",1,2016-01-17,21176
"2016",1,2016-01-18,23634
"2016",1,2016-01-19,22524
"2016",1,2016-01-20,23505
"2016",1,2016-01-21,23960
"2016",1,2016-01-22,25446
"2016",1,2016-01-23,18386
"2016",1,2016-01-24,21267
"2016",1,2016-01-25,24119
"2016",1,2016-01-26,21883
"2016",1,2016-01-27,23538
"2016",1,2016-01-28,24630
"2016",1,2016-01-29,25271
"2016",1,2016-01-30,18748
"2016",1,2016-01-31,21546
"2016",2,2016-02-01,24351
"2016",2,2016-02-02,23237
"2016",2,2016-02-03,23666
"2016",2,2016-02-04,24698
"2016",2,2016-02-05,26130
"2016",2,2016-02-06,19572
"2016",2,2016-02-07,21855
"2016",2,2016-02-08,24199
"2016",2,2016-02-09,23025
"2016",2,2016-02-10,24056
"2016",2,2016-02-11,25076
"2016",2,2016-02-12,26191
"2016",2,2016-02-13,20144
"2016",2,2016-02-14,22376
"2016",2,2016-02-15,25023
"2016",2,2016-02-16,23950
"2016",2,2016-02-17,24496
"2016",2,2016-02-18,25152
"2016",2,2016-02-19,26422
"2016",2,2016-02-20,20423
"2016",2,2016-02-21,23168
"2016",2,2016-02-22,25387
"2016",2,2016-02-23,24203
"2016",2,2016-02-24,24691
"2016",2,2016-02-25,25746
"2016",2,2016-02-26,26688
"2016",2,2016-02-27,20396
"2016",2,2016-02-28,22855
"2016",2,2016-02-29,25298
"2016",3,2016-03-01,24324
"2016",3,2016-03-02,24875
"2016",3,2016-03-03,25618
"2016",3,2016-03-04,26592
"2016",3,2016-03-05,20338
"2016",3,2016-03-06,22900
"2016",3,2016-03-07,25796
"2016",3,2016-03-08,24838
"2016",3,2016-03-09,25354
"2016",3,2016-03-10,26504
"2016",3,2016-03-11,27373
"2016",3,2016-03-12,20526
"2016",3,2016-03-13,23223
"2016",3,2016-03-14,26340
"2016",3,2016-03-15,25116
"2016",3,2016-03-16,25824
"2016",3,2016-03-17,27359
"2016",3,2016-03-18,28445
"2016",3,2016-03-19,21988
"2016",3,2016-03-20,22798
"2016",3,2016-03-21,25206
"2016",3,2016-03-22,24773
"2016",3,2016-03-23,25706
"2016",3,2016-03-24,26745
"2016",3,2016-03-25,24499
"2016",3,2016-03-26,20774
"2016",3,2016-03-27,22848
"2016",3,2016-03-28,25129
"2016",3,2016-03-29,27085
"2016",3,2016-03-30,27249
"2016",3,2016-03-31,27251
"2016",4,2016-04-01,28649
"2016",4,2016-04-02,23249
"2016",4,2016-04-03,25668
"2016",4,2016-04-04,28098
"2016",4,2016-04-05,27429
"2016",4,2016-04-06,27884
"2016",4,2016-04-07,27822
"2016",4,2016-04-08,29069
"2016",4,2016-04-09,22560
"2016",4,2016-04-10,25662
"2016",4,2016-04-11,28527
"2016",4,2016-04-12,27588
"2016",4,2016-04-13,27987
"2016",4,2016-04-14,28960
"2016",4,2016-04-15,29486
"2016",4,2016-04-16,23013
"2016",4,2016-04-17,25719
"2016",4,2016-04-18,28727
"2016",4,2016-04-19,27859
"2016",4,2016-04-20,28327
"2016",4,2016-04-21,29311
"2016",4,2016-04-22,29885
"2016",4,2016-04-23,23352
"2016",4,2016-04-24,25784
"2016",4,2016-04-25,28662
"2016",4,2016-04-26,28029
"2016",4,2016-04-27,27445
"2016",4,2016-04-28,29277
"2016",4,2016-04-29,30569
"2016",4,2016-04-30,24512
"2016",5,2016-05-01,26571
"2016",5,2016-05-02,29339
"2016",5,2016-05-03,29094
"2016",5,2016-05-04,29794
"2016",5,2016-05-05,27620
"2016",5,2016-05-06,27814
"2016",5,2016-05-07,24398
"2016",5,2016-05-08,28077
"2016",5,2016-05-09,30101
"2016",5,2016-05-10,29423
"2016",5,2016-05-11,29658
"2016",5,2016-05-12,30515
"2016",5,2016-05-13,31269
"2016",5,2016-05-14,25289
"2016",5,2016-05-15,26544
"2016",5,2016-05-16,28845
"2016",5,2016-05-17,29368
"2016",5,2016-05-18,30293
"2016",5,2016-05-19,30308
"2016",5,2016-05-20,31493
"2016",5,2016-05-21,25677
"2016",5,2016-05-22,28069
"2016",5,2016-05-23,30437
"2016",5,2016-05-24,30100
"2016",5,2016-05-25,31003
"2016",5,2016-05-26,30473
"2016",5,2016-05-27,32103
"2016",5,2016-05-28,26741
"2016",5,2016-05-29,28941
"2016",5,2016-05-30,30834
"2016",5,2016-05-31,30507
"2016",6,2016-06-01,31271
"2016",6,2016-06-02,31623
"2016",6,2016-06-03,32212
"2016",6,2016-06-04,27030
"2016",6,2016-06-05,29231
"2016",6,2016-06-06,31204
"2016",6,2016-06-07,30577
"2016",6,2016-06-08,31147
"2016",6,2016-06-09,32268
"2016",6,2016-06-10,32811
"2016",6,2016-06-11,26884
"2016",6,2016-06-12,28846
"2016",6,2016-06-13,31545
"2016",6,2016-06-14,30604
"2016",6,2016-06-15,31832
"2016",6,2016-06-16,32566
"2016",6,2016-06-17,32841
"2016",6,2016-06-18,27959
"2016",6,2016-06-19,29968
"2016",6,2016-06-20,32420
"2016",6,2016-06-21,31878
"2016",6,2016-06-22,32119
"2016",6,2016-06-23,32171
"2016",6,2016-06-24,32867
"2016",6,2016-06-25,27979
"2016",6,2016-06-26,30446
"2016",6,2016-06-27,32248
"2016",6,2016-06-28,31235
"2016",6,2016-06-29,32147
"2016",6,2016-06-30,33161
"2016",7,2016-07-01,34122
"2016",7,2016-07-02,28920
"2016",7,2016-07-03,30562
"2016",7,2016-07-04,32760
"2016",7,2016-07-05,31710
"2016",7,2016-07-06,32728
"2016",7,2016-07-07,33587
"2016",7,2016-07-08,33947
"2016",7,2016-07-09,29552
"2016",7,2016-07-10,31149
"2016",7,2016-07-11,32912
"2016",7,2016-07-12,31977
"2016",7,2016-07-13,32389
"2016",7,2016-07-14,32566
"2016",7,2016-07-15,33281
"2016",7,2016-07-16,28470
"2016",7,2016-07-17,30982
"2016",7,2016-07-18,32694
"2016",7,2016-07-19,31830
"2016",7,2016-07-20,32269
"2016",7,2016-07-21,32867
"2016",7,2016-07-22,33202
"2016",7,2016-07-23,29215
"2016",7,2016-07-24,30731
"2016",7,2016-07-25,32421
"2016",7,2016-07-26,31891
"2016",7,2016-07-27,32001
"2016",7,2016-07-28,32550
"2016",7,2016-07-29,33414
"2016",7,2016-07-30,29457
"2016",7,2016-07-31,30686
"2016",8,2016-08-01,31955
"2016",8,2016-08-02,31040
"2016",8,2016-08-03,31565
"2016",8,2016-08-04,32121
"2016",8,2016-08-05,32617
"2016",8,2016-08-06,29528
"2016",8,2016-08-07,30515
"2016",8,2016-08-08,31933
"2016",8,2016-08-09,30968
"2016",8,2016-08-10,31519
"2016",8,2016-08-11,31773
"2016",8,2016-08-12,32628
"2016",8,2016-08-13,29620
"2016",8,2016-08-14,30511
"2016",8,2016-08-15,31768
"2016",8,2016-08-16,31524
"2016",8,2016-08-17,31916
"2016",8,2016-08-18,32386
"2016",8,2016-08-19,33122
"2016",8,2016-08-20,29375
"2016",8,2016-08-21,30801
"2016",8,2016-08-22,32497
"2016",8,2016-08-23,32189
"2016",8,2016-08-24,32582
"2016",8,2016-08-25,33177
"2016",8,2016-08-26,33954
"2016",8,2016-08-27,29678
"2016",8,2016-08-28,31046
"2016",8,2016-08-29,33135
"2016",8,2016-08-30,32884
"2016",8,2016-08-31,33242
"2016",9,2016-09-01,33416
"2016",9,2016-09-02,34109
"2016",9,2016-09-03,29158
"2016",9,2016-09-04,30940
"2016",9,2016-09-05,32933
"2016",9,2016-09-06,32217
"2016",9,2016-09-07,32750
"2016",9,2016-09-08,33476
"2016",9,2016-09-09,34377
"2016",9,2016-09-10,28785
"2016",9,2016-09-11,30807
"2016",9,2016-09-12,32576
"2016",9,2016-09-13,31747
"2016",9,2016-09-14,32240
"2016",9,2016-09-15,32646
"2016",9,2016-09-16,33717
"2016",9,2016-09-17,28091
"2016",9,2016-09-18,30371
"2016",9,2016-09-19,32412
"2016",9,2016-09-20,31580
"2016",9,2016-09-21,32099
"2016",9,2016-09-22,32486
"2016",9,2016-09-23,33481
"2016",9,2016-09-24,27465
"2016",9,2016-09-25,29843
"2016",9,2016-09-26,32156
"2016",9,2016-09-27,31356
"2016",9,2016-09-28,31884
"2016",9,2016-09-29,32566
"2016",9,2016-09-30,33320
"2016",10,2016-10-01,26672
"2016",10,2016-10-02,28711
"2016",10,2016-10-03,30533
"2016",10,2016-10-04,29941
"2016",10,2016-10-05,30511
"2016",10,2016-10-06,31030
"2016",10,2016-10-07,31710
"2016",10,2016-10-08,25683
"2016",10,2016-10-09,27857
"2016",10,2016-10-10,30460
"2016",10,2016-10-11,29277
"2016",10,2016-10-12,29510
"2016",10,2016-10-13,30617
"2016",10,2016-10-14,31379
"2016",10,2016-10-15,25525
"2016",10,2016-10-16,27733
"2016",10,2016-10-17,30040
"2016",10,2016-10-18,29209
"2016",10,2016-10-19,29727
"2016",10,2016-10-20,30626
"2016",10,2016-10-21,31070
"2016",10,2016-10-22,25397
"2016",10,2016-10-23,27395
"2016",10,2016-10-24,29632
"2016",10,2016-10-25,29019
"2016",10,2016-10-26,29455
"2016",10,2016-10-27,29574
"2016",10,2016-10-28,30562
"2016",10,2016-10-29,24909
"2016",10,2016-10-30,25216
"2016",10,2016-10-31,26569
"2016",11,2016-11-01,25317
"2016",11,2016-11-02,26710
"2016",11,2016-11-03,27349
"2016",11,2016-11-04,27876
"2016",11,2016-11-05,20884
"2016",11,2016-11-06,24145
"2016",11,2016-11-07,26614
"2016",11,2016-11-08,25228
"2016",11,2016-11-09,25516
"2016",11,2016-11-10,26862
"2016",11,2016-11-11,26825
"2016",11,2016-11-12,19846
"2016",11,2016-11-13,23733
"2016",11,2016-11-14,26714
"2016",11,2016-11-15,25084
"2016",11,2016-11-16,25771
"2016",11,2016-11-17,26820
"2016",11,2016-11-18,27421
"2016",11,2016-11-19,19985
"2016",11,2016-11-20,23217
"2016",11,2016-11-21,26087
"2016",11,2016-11-22,24981
"2016",11,2016-11-23,24726
"2016",11,2016-11-24,25597
"2016",11,2016-11-25,26176
"2016",11,2016-11-26,19371
"2016",11,2016-11-27,23176
"2016",11,2016-11-28,26549
"2016",11,2016-11-29,24354
"2016",11,2016-11-30,24933
"2016",12,2016-12-01,26393
"2016",12,2016-12-02,27303
"2016",12,2016-12-03,19964
"2016",12,2016-12-04,22986
"2016",12,2016-12-05,26006
"2016",12,2016-12-06,24484
"2016",12,2016-12-07,25582
"2016",12,2016-12-08,26321
"2016",12,2016-12-09,26961
"2016",12,2016-12-10,19991
"2016",12,2016-12-11,23439
"2016",12,2016-12-12,26227
"2016",12,2016-12-13,24993
"2016",12,2016-12-14,25771
"2016",12,2016-12-15,26932
"2016",12,2016-12-16,27908
"2016",12,2016-12-17,20852
"2016",12,2016-12-18,23407
"2016",12,2016-12-19,26188
"2016",12,2016-12-20,25504
"2016",12,2016-12-21,26029
"2016",12,2016-12-22,26741
"2016",12,2016-12-23,26747
"2016",12,2016-12-24,17700
"2016",12,2016-12-25,12726
"2016",12,2016-12-26,20984
"2016",12,2016-12-27,22981
"2016",12,2016-12-28,23164
"2016",12,2016-12-29,23619
"2016",12,2016-12-30,23515
"2016",12,2016-12-31,17351
"2017",1,2017-01-01,19476
"2017",1,2017-01-02,25114
"2017",1,2017-01-03,23805
"2017",1,2017-01-04,23612
"2017",1,2017-01-05,24334
"2017",1,2017-01-06,24167
"2017",1,2017-01-07,19032
"2017",1,2017-01-08,22837
"2017",1,2017-01-09,24221
"2017",1,2017-01-10,22737
"2017",1,2017-01-11,23570
"2017",1,2017-01-12,24564
"2017",1,2017-01-13,25011
"2017",1,2017-01-14,19532
"2017",1,2017-01-15,22639
"2017",1,2017-01-16,25199
"2017",1,2017-01-17,23306
"2017",1,2017-01-18,23870
"2017",1,2017-01-19,25263
"2017",1,2017-01-20,26555
"2017",1,2017-01-21,19736
"2017",1,2017-01-22,22764
"2017",1,2017-01-23,24611
"2017",1,2017-01-24,22984
"2017",1,2017-01-25,23816
"2017",1,2017-01-26,25094
"2017",1,2017-01-27,26002
"2017",1,2017-01-28,19574
"2017",1,2017-01-29,22721
"2017",1,2017-01-30,25036
"2017",1,2017-01-31,23379
"2017",2,2017-02-01,24061
"2017",2,2017-02-02,25175
"2017",2,2017-02-03,26264
"2017",2,2017-02-04,19981
"2017",2,2017-02-05,22806
"2017",2,2017-02-06,25349
"2017",2,2017-02-07,23817
"2017",2,2017-02-08,24537
"2017",2,2017-02-09,25859
"2017",2,2017-02-10,26961
"2017",2,2017-02-11,20920
"2017",2,2017-02-12,23383
"2017",2,2017-02-13,25606
"2017",2,2017-02-14,24545
"2017",2,2017-02-15,25389
"2017",2,2017-02-16,26006
"2017",2,2017-02-17,26894
"2017",2,2017-02-18,21573
"2017",2,2017-02-19,24217
"2017",2,2017-02-20,25809
"2017",2,2017-02-21,24614
"2017",2,2017-02-22,25482
"2017",2,2017-02-23,24991
"2017",2,2017-02-24,27473
"2017",2,2017-02-25,21560
"2017",2,2017-02-26,24117
"2017",2,2017-02-27,26135
"2017",2,2017-02-28,24557
"2017",3,2017-03-01,25798
"2017",3,2017-03-02,26515
"2017",3,2017-03-03,27386
"2017",3,2017-03-04,21209
"2017",3,2017-03-05,23994
"2017",3,2017-03-06,26114
"2017",3,2017-03-07,24648
"2017",3,2017-03-08,25486
"2017",3,2017-03-09,26646
"2017",3,2017-03-10,27251
"2017",3,2017-03-11,21356
"2017",3,2017-03-12,24318
"2017",3,2017-03-13,26400
"2017",3,2017-03-14,25169
"2017",3,2017-03-15,26317
"2017",3,2017-03-16,27456
"2017",3,2017-03-17,28223
"2017",3,2017-03-18,21186
"2017",3,2017-03-19,24364
"2017",3,2017-03-20,26583
"2017",3,2017-03-21,25874
"2017",3,2017-03-22,26392
"2017",3,2017-03-23,27348
"2017",3,2017-03-24,28092
"2017",3,2017-03-25,21645
"2017",3,2017-03-26,26047
"2017",3,2017-03-27,28805
"2017",3,2017-03-28,28324
"2017",3,2017-03-29,28802
"2017",3,2017-03-30,29530
"2017",3,2017-03-31,30088
"2017",4,2017-04-01,24279
"2017",4,2017-04-02,26686
"2017",4,2017-04-03,29218
"2017",4,2017-04-04,28595
"2017",4,2017-04-05,28811
"2017",4,2017-04-06,30026
"2017",4,2017-04-07,30687
"2017",4,2017-04-08,25401
"2017",4,2017-04-09,27341
"2017",4,2017-04-10,28859
"2017",4,2017-04-11,28017
"2017",4,2017-04-12,28941
"2017",4,2017-04-13,29397
"2017",4,2017-04-14,27479
"2017",4,2017-04-15,24098
"2017",4,2017-04-16,25040
"2017",4,2017-04-17,27651
"2017",4,2017-04-18,28974
"2017",4,2017-04-19,29051
"2017",4,2017-04-20,30022
"2017",4,2017-04-21,30683
"2017",4,2017-04-22,25076
"2017",4,2017-04-23,27562
"2017",4,2017-04-24,29889
"2017",4,2017-04-25,29236
"2017",4,2017-04-26,29704
"2017",4,2017-04-27,30675
"2017",4,2017-04-28,31853
"2017",4,2017-04-29,25942
"2017",4,2017-04-30,26506
"2017",5,2017-05-01,27956
"2017",5,2017-05-02,29693
"2017",5,2017-05-03,30329
"2017",5,2017-05-04,31258
"2017",5,2017-05-05,31854
"2017",5,2017-05-06,26313
"2017",5,2017-05-07,28270
"2017",5,2017-05-08,30802
"2017",5,2017-05-09,30656
"2017",5,2017-05-10,31271
"2017",5,2017-05-11,31644
"2017",5,2017-05-12,32066
"2017",5,2017-05-13,26706
"2017",5,2017-05-14,29035
"2017",5,2017-05-15,31387
"2017",5,2017-05-16,30639
"2017",5,2017-05-17,30631
"2017",5,2017-05-18,32095
"2017",5,2017-05-19,32766
"2017",5,2017-05-20,27255
"2017",5,2017-05-21,29647
"2017",5,2017-05-22,31926
"2017",5,2017-05-23,31408
"2017",5,2017-05-24,32580
"2017",5,2017-05-25,30387
"2017",5,2017-05-26,30760
"2017",5,2017-05-27,27080
"2017",5,2017-05-28,30072
"2017",5,2017-05-29,32171
"2017",5,2017-05-30,31435
"2017",5,2017-05-31,31842
"2017",6,2017-06-01,33117
"2017",6,2017-06-02,33700
"2017",6,2017-06-03,28582
"2017",6,2017-06-04,29649
"2017",6,2017-06-05,30751
"2017",6,2017-06-06,31189
"2017",6,2017-06-07,32103
"2017",6,2017-06-08,33323
"2017",6,2017-06-09,34091
"2017",6,2017-06-10,28948
"2017",6,2017-06-11,30882
"2017",6,2017-06-12,33364
"2017",6,2017-06-13,32586
"2017",6,2017-06-14,33061
"2017",6,2017-06-15,33639
"2017",6,2017-06-16,34224
"2017",6,2017-06-17,29396
"2017",6,2017-06-18,31641
"2017",6,2017-06-19,33674
"2017",6,2017-06-20,33026
"2017",6,2017-06-21,33729
"2017",6,2017-06-22,34358
"2017",6,2017-06-23,34723
"2017",6,2017-06-24,30170
"2017",6,2017-06-25,31915
"2017",6,2017-06-26,34340
"2017",6,2017-06-27,33591
"2017",6,2017-06-28,33767
"2017",6,2017-06-29,34724
"2017",6,2017-06-30,35650
"2017",7,2017-07-01,31273
"2017",7,2017-07-02,32442
"2017",7,2017-07-03,34638
"2017",7,2017-07-04,33947
"2017",7,2017-07-05,34508
"2017",7,2017-07-06,34899
"2017",7,2017-07-07,35283
"2017",7,2017-07-08,31139
"2017",7,2017-07-09,32330
"2017",7,2017-07-10,34214
"2017",7,2017-07-11,33558
"2017",7,2017-07-12,34002
"2017",7,2017-07-13,34848
"2017",7,2017-07-14,34480
"2017",7,2017-07-15,30960
"2017",7,2017-07-16,32582
"2017",7,2017-07-17,34006
"2017",7,2017-07-18,33492
"2017",7,2017-07-19,33761
"2017",7,2017-07-20,34334
"2017",7,2017-07-21,34917
"2017",7,2017-07-22,30914
"2017",7,2017-07-23,32107
"2017",7,2017-07-24,33833
"2017",7,2017-07-25,33320
"2017",7,2017-07-26,33763
"2017",7,2017-07-27,34536
"2017",7,2017-07-28,35130
"2017",7,2017-07-29,31225
"2017",7,2017-07-30,32357
"2017",7,2017-07-31,33682
"2017",8,2017-08-01,32889
"2017",8,2017-08-02,33004
"2017",8,2017-08-03,33551
"2017",8,2017-08-04,34319
"2017",8,2017-08-05,31137
"2017",8,2017-08-06,32041
"2017",8,2017-08-07,33342
"2017",8,2017-08-08,32623
"2017",8,2017-08-09,32850
"2017",8,2017-08-10,33604
"2017",8,2017-08-11,34119
"2017",8,2017-08-12,31086
"2017",8,2017-08-13,32125
"2017",8,2017-08-14,33240
"2017",8,2017-08-15,32355
"2017",8,2017-08-16,33237
"2017",8,2017-08-17,33892
"2017",8,2017-08-18,34386
"2017",8,2017-08-19,30970
"2017",8,2017-08-20,32512
"2017",8,2017-08-21,34110
"2017",8,2017-08-22,33398
"2017",8,2017-08-23,34152
"2017",8,2017-08-24,34547
"2017",8,2017-08-25,35220
"2017",8,2017-08-26,31374
"2017",8,2017-08-27,32537
"2017",8,2017-08-28,34316
"2017",8,2017-08-29,34102
"2017",8,2017-08-30,34478
"2017",8,2017-08-31,35103
"2017",9,2017-09-01,35201
"2017",9,2017-09-02,30619
"2017",9,2017-09-03,32579
"2017",9,2017-09-04,34711
"2017",9,2017-09-05,34129
"2017",9,2017-09-06,34457
"2017",9,2017-09-07,35405
"2017",9,2017-09-08,35594
"2017",9,2017-09-09,30230
"2017",9,2017-09-10,32127
"2017",9,2017-09-11,34023
"2017",9,2017-09-12,33086
"2017",9,2017-09-13,33718
"2017",9,2017-09-14,34791
"2017",9,2017-09-15,35349
"2017",9,2017-09-16,29754
"2017",9,2017-09-17,31844
"2017",9,2017-09-18,33983
"2017",9,2017-09-19,33344
"2017",9,2017-09-20,33666
"2017",9,2017-09-21,34314
"2017",9,2017-09-22,34848
"2017",9,2017-09-23,29495
"2017",9,2017-09-24,31659
"2017",9,2017-09-25,33619
"2017",9,2017-09-26,32912
"2017",9,2017-09-27,33265
"2017",9,2017-09-28,34150
"2017",9,2017-09-29,34639
"2017",9,2017-09-30,28698
"2017",10,2017-10-01,30821
"2017",10,2017-10-02,32032
"2017",10,2017-10-03,31218
"2017",10,2017-10-04,32068
"2017",10,2017-10-05,32028
"2017",10,2017-10-06,33224
"2017",10,2017-10-07,27331
"2017",10,2017-10-08,29938
"2017",10,2017-10-09,31970
"2017",10,2017-10-10,29410
"2017",10,2017-10-11,31594
"2017",10,2017-10-12,32031
"2017",10,2017-10-13,32795
"2017",10,2017-10-14,27125
"2017",10,2017-10-15,29556
"2017",10,2017-10-16,30914
"2017",10,2017-10-17,30757
"2017",10,2017-10-18,31084
"2017",10,2017-10-19,31905
"2017",10,2017-10-20,32480
"2017",10,2017-10-21,26675
"2017",10,2017-10-22,28747
"2017",10,2017-10-23,31059
"2017",10,2017-10-24,30179
"2017",10,2017-10-25,30711
"2017",10,2017-10-26,31427
"2017",10,2017-10-27,31685
"2017",10,2017-10-28,26029
"2017",10,2017-10-29,26130
"2017",10,2017-10-30,28008
"2017",10,2017-10-31,26509
"2017",11,2017-11-01,26299
"2017",11,2017-11-02,27776
"2017",11,2017-11-03,28563
"2017",11,2017-11-04,22384
"2017",11,2017-11-05,25486
"2017",11,2017-11-06,27990
"2017",11,2017-11-07,26470
"2017",11,2017-11-08,26817
"2017",11,2017-11-09,27639
"2017",11,2017-11-10,28404
"2017",11,2017-11-11,20662
"2017",11,2017-11-12,24342
"2017",11,2017-11-13,27191
"2017",11,2017-11-14,26228
"2017",11,2017-11-15,26598
"2017",11,2017-11-16,27470
"2017",11,2017-11-17,28430
"2017",11,2017-11-18,20561
"2017",11,2017-11-19,24169
"2017",11,2017-11-20,27129
"2017",11,2017-11-21,25456
"2017",11,2017-11-22,26279
"2017",11,2017-11-23,26889
"2017",11,2017-11-24,27948
"2017",11,2017-11-25,20321
"2017",11,2017-11-26,23917
"2017",11,2017-11-27,26964
"2017",11,2017-11-28,25709
"2017",11,2017-11-29,26325
"2017",11,2017-11-30,27127
"2017",12,2017-12-01,27885
"2017",12,2017-12-02,20258
"2017",12,2017-12-03,23685
"2017",12,2017-12-04,26629
"2017",12,2017-12-05,25832
"2017",12,2017-12-06,26303
"2017",12,2017-12-07,26989
"2017",12,2017-12-08,26873
"2017",12,2017-12-09,20502
"2017",12,2017-12-10,21679
"2017",12,2017-12-11,25170
"2017",12,2017-12-12,25792
"2017",12,2017-12-13,26299
"2017",12,2017-12-14,27271
"2017",12,2017-12-15,27840
"2017",12,2017-12-16,21216
"2017",12,2017-12-17,24129
"2017",12,2017-12-18,26642
"2017",12,2017-12-19,26362
"2017",12,2017-12-20,27009
"2017",12,2017-12-21,27799
"2017",12,2017-12-22,28155
"2017",12,2017-12-23,23463
"2017",12,2017-12-24,18142
"2017",12,2017-12-25,12699
"2017",12,2017-12-26,21471
"2017",12,2017-12-27,24254
"2017",12,2017-12-28,24973
"2017",12,2017-12-29,25545
"2017",12,2017-12-30,21750
"2017",12,2017-12-31,18049
"2018",1,2018-01-01,19908
"2018",1,2018-01-02,25045
"2018",1,2018-01-03,24291
"2018",1,2018-01-04,24835
"2018",1,2018-01-05,25637
"2018",1,2018-01-06,22074
"2018",1,2018-01-07,24494
"2018",1,2018-01-08,26034
"2018",1,2018-01-09,24716
"2018",1,2018-01-10,25026
"2018",1,2018-01-11,25388
"2018",1,2018-01-12,26565
"2018",1,2018-01-13,20418
"2018",1,2018-01-14,23419
"2018",1,2018-01-15,25585
"2018",1,2018-01-16,23769
"2018",1,2018-01-17,24595
"2018",1,2018-01-18,25001
"2018",1,2018-01-19,26577
"2018",1,2018-01-20,20412
"2018",1,2018-01-21,23604
"2018",1,2018-01-22,25819
"2018",1,2018-01-23,24813
"2018",1,2018-01-24,25153
"2018",1,2018-01-25,26290
"2018",1,2018-01-26,27270
"2018",1,2018-01-27,20549
"2018",1,2018-01-28,23555
"2018",1,2018-01-29,26090
"2018",1,2018-01-30,25166
"2018",1,2018-01-31,25525
"2018",2,2018-02-01,26116
"2018",2,2018-02-02,27194
"2018",2,2018-02-03,20684
"2018",2,2018-02-04,23866
"2018",2,2018-02-05,26147
"2018",2,2018-02-06,24670
"2018",2,2018-02-07,25137
"2018",2,2018-02-08,26494
"2018",2,2018-02-09,27648
"2018",2,2018-02-10,22018
"2018",2,2018-02-11,23977
"2018",2,2018-02-12,26020
"2018",2,2018-02-13,25320
"2018",2,2018-02-14,25975
"2018",2,2018-02-15,26614
"2018",2,2018-02-16,28095
"2018",2,2018-02-17,22252
"2018",2,2018-02-18,24848
"2018",2,2018-02-19,26771
"2018",2,2018-02-20,25778
